isbn13	titulo	link_detalle	link_imagen	materia	autor	editorial	fecha_pub	id_coleccion	autor_principal	link_indice	link_resenya	precio	tipo_iva	paginas
9788490043325	Derecho procesal penal	http://www.tirant.com/detalle?articulo=9788490043325	http://www.tirant.com/portadas/9788490043325.jpg	0100000000|0105000000|0105010000|	|Victor Moreno Catena |Valentín Cortés Domínguez	Tirant lo Blanch	09/2011	2649	Victor Moreno Catena	http://www.tirant.com/indexes/9788490043325.txt	http://www.tirant.com/resenyas/9788490043325-resenya.txt	27.00	3	630
9788498765953	El nuevo derecho penal	http://www.tirant.com/detalle?articulo=9788498765953	http://www.tirant.com/portadas/9788498765953.jpg	0100000000|0103000000|0103050000|0103050100|0100000000|0117000000|0117010000|	|Gerardo Landrove Díaz	Tirant lo Blanch	09/2009	39	Gerardo Landrove Díaz	http://www.tirant.com/indexes/9788498765953.txt	http://www.tirant.com/resenyas/9788498765953-resenya.txt	10.00	3	195
9788498765816	Instituciones políticas de la Comunitat Valenciana	http://www.tirant.com/detalle?articulo=9788498765816	http://www.tirant.com/portadas/9788498765816.jpg	0100000000|0107000000|0107010000|	|Francisco J. Visiedo Mazón |Lluís Aguiló i Lúcia |José Carlos de Bartolomé Cenzano |José Chofre Sirvent |Vicente Garrido Mayol |Joaquín J. Marco |Manuel Martínez Sospedra |Manuel Ortells Ramos |Julia Sevilla Merino |Margarita Soler Sánchez |Rosario Tur Au	Tirant lo Blanch	09/2009	2648	Francisco J. Visiedo Mazón	http://www.tirant.com/indexes/9788498765816.txt	http://www.tirant.com/resenyas/9788498765816-resenya.txt	16.00	3	302
9788498769456	Violencia , abuso y maltrato de personas mayores	http://www.tirant.com/detalle?articulo=9788498769456	http://www.tirant.com/portadas/9788498769456.jpg	0100000000|0103000000|0103060000|0103060100|0100000000|0117000000|0117010000|	|Manuel Javato Martín |Monserrat de Hoyos Sancho |...y otros	Tirant lo Blanch	10/2010	39	Manuel Javato Martín	http://www.tirant.com/indexes/9788498769456.txt	http://www.tirant.com/resenyas/9788498769456-resenya.txt	16.00	3	293
9788498765922	El cine y los derechos de la infancia	http://www.tirant.com/detalle?articulo=9788498765922	http://www.tirant.com/portadas/9788498765922.jpg	0100000000|0115000000|0100000000|0117000000|0117010000|	|Mª José Bermúdez Beneitez	Tirant lo Blanch	09/2009	2324	Mª José Bermúdez Beneitez	http://www.tirant.com/indexes/9788498765922.txt	http://www.tirant.com/resenyas/9788498765922-resenya.txt	10.00	3	210
9788498766059	La acción individual de responsabilidad	http://www.tirant.com/detalle?articulo=9788498766059	http://www.tirant.com/portadas/9788498766059.jpg	0100000000|0101000000|0101170000|0100000000|0117000000|0117010000|	|Benjamín Saldaña Villoldo	Tirant lo Blanch	09/2009	39	Benjamín Saldaña Villoldo	http://www.tirant.com/indexes/9788498766059.txt	http://www.tirant.com/resenyas/9788498766059-resenya.txt	18.00	3	459
9788498766073	Desisitimiento y concurso de personas en el delito	http://www.tirant.com/detalle?articulo=9788498766073	http://www.tirant.com/portadas/9788498766073.jpg	0100000000|0103000000|0103050000|0103050200|	|Antoni Gili Pascual	Tirant lo Blanch	09/2009	39	Antoni Gili Pascual	http://www.tirant.com/indexes/9788498766073.txt	http://www.tirant.com/resenyas/9788498766073-resenya.txt	15.00	3	276
9788498763485	La alegría de transformar	http://www.tirant.com/detalle?articulo=9788498763485	http://www.tirant.com/portadas/9788498763485.jpg	0300000000|0310000000|0310020000|	|Mabel Richart Marset	Tirant lo Blanch	09/2009	2900	Mabel Richart Marset	http://www.tirant.com/indexes/9788498763485.txt	http://www.tirant.com/resenyas/9788498763485-resenya.txt	13.00	3	215
E000000000885	Abogacía nº2 junio 2009	http://www.tirant.com/detalle?articulo=E000000000885	http://www.tirant.com/portadas/E000000000885.jpg	0100000000|0114000000|0100000000|0117000000|0117010000|		Tirant lo Blanch	09/2009	2694		http://www.tirant.com/indexes/E000000000885.txt	http://www.tirant.com/resenyas/E000000000885-resenya.txt	18.00	3	391
E000000000886	Revista Jurídica de la Comunidad Valenciana 31/2009	http://www.tirant.com/detalle?articulo=E000000000886	http://www.tirant.com/portadas/E000000000886.jpg	0100000000|0114000000|0100000000|0117000000|0117010000|	|Director José Flors Matíes	Tirant lo Blanch	09/2009	2469	Director José Flors Matíes	http://www.tirant.com/indexes/E000000000886.txt	http://www.tirant.com/resenyas/E000000000886-resenya.txt	19.00	3	443
E000000000887	Revista Jurídica de Canarias Nº 14/2009	http://www.tirant.com/detalle?articulo=E000000000887	http://www.tirant.com/portadas/E000000000887.jpg	0100000000|0114000000|0100000000|0117000000|0117010000|	|Víctor Caba Villarejo	Tirant lo Blanch	09/2009	2629	Víctor Caba Villarejo	http://www.tirant.com/indexes/E000000000887.txt	http://www.tirant.com/resenyas/E000000000887-resenya.txt	19.00	3	587
9788498765267	La víctima de violencia de género y su modelo de protección social	http://www.tirant.com/detalle?articulo=9788498765267	http://www.tirant.com/portadas/9788498765267.jpg	0100000000|0104000000|0104100000|	|José Luis Monereo Pérez |Luis Ángel Triguero Martínez	Tirant lo Blanch	09/2009	41	José Luis Monereo Pérez	http://www.tirant.com/indexes/9788498765267.txt	http://www.tirant.com/resenyas/9788498765267-resenya.txt	10.00	3	194
9788498768909	Constitución y Jurisprudencia constitucional	http://www.tirant.com/detalle?articulo=9788498768909	http://www.tirant.com/portadas/9788498768909.jpg	0100000000|0107000000|0107060000|0100000000|0117000000|0117010000|	|José Antonio Portero Molina	Tirant lo Blanch	09/2010	37	José Antonio Portero Molina	http://www.tirant.com/indexes/9788498768909.txt	http://www.tirant.com/resenyas/9788498768909-resenya.txt	25.00	3	599
9788493931629	Por una Iglesia , por fin , conciliar	http://www.tirant.com/detalle?articulo=9788493931629	http://www.tirant.com/portadas/9788493931629.jpg	0300000000|0307000000|	|Juan Antonio Estrada |Miguel García-Baró |Joaquín García Roca |Pedro José Gómez Serrano |Luis González-Carvajal |Juan María Laboa |Santiago Madrigal |Juan de Dios Martín Velasco |Lucía Ramón Carbonell |Manuel Diego Sánchez |Diego Tolsada Peris |Francisco 	Tirant lo Blanch	10/2011	2575	Juan Antonio Estrada	http://www.tirant.com/indexes/9788493931629.txt	http://www.tirant.com/resenyas/9788493931629-resenya.txt	18.00	3	343
9788498766240	Impuesto Sobre la Renta de las Personas Físicas Normativa Estatal y Autonómica 2009	http://www.tirant.com/detalle?articulo=9788498766240	http://www.tirant.com/portadas/9788498766240.jpg	0100000000|0106000000|0106030000|0100000000|0117000000|0117010000|	|José Manuel Pérez Lara	Tirant lo Blanch	09/2009	37	José Manuel Pérez Lara	http://www.tirant.com/indexes/9788498766240.txt	http://www.tirant.com/resenyas/9788498766240-resenya.txt	8.00	3	804
9788499850405	La protección de las formas como marca tridimensional	http://www.tirant.com/detalle?articulo=9788499850405	http://www.tirant.com/portadas/9788499850405.jpg	0100000000|0101000000|0101260000|0100000000|0117000000|0117010000|	|Iván Luis Sempere Massa	Tirant lo Blanch	01/2011	39	Iván Luis Sempere Massa	http://www.tirant.com/indexes/9788499850405.txt	http://www.tirant.com/resenyas/9788499850405-resenya.txt	15.00	3	179
9788499850337	Fraudes contractuales y exacciones ilegales	http://www.tirant.com/detalle?articulo=9788499850337	http://www.tirant.com/portadas/9788499850337.jpg	0100000000|0103000000|0103060000|0103060500|0100000000|0117000000|0117010000|	|Abraham Castro Moreno	Tirant lo Blanch	01/2011	63	Abraham Castro Moreno	http://www.tirant.com/indexes/9788499850337.txt	http://www.tirant.com/resenyas/9788499850337-resenya.txt	12.00	3	168
9788498765571	La libertad religiosa en el Estado social	http://www.tirant.com/detalle?articulo=9788498765571	http://www.tirant.com/portadas/9788498765571.jpg	0100000000|0107000000|0107020000|	|Abraham Barrero Ortega |Manuel José Terol Becerra |Fernando Rey Martínez |Alberto de la Hera Pérez Cuesta |Eva Martínez Sampere |Daniel García Sanjosé |Antonio Cubero Truyo |Ana Laura Cabezuelo Arenas |María Holgado González |Rafael Sanz Gómez |Guadalupe 	Tirant lo Blanch	09/2009	2888	Abraham Barrero Ortega	http://www.tirant.com/indexes/9788498765571.txt	http://www.tirant.com/resenyas/9788498765571-resenya.txt	20.00	3	496
9788490043264	Lecciones de Derecho del Trabajo	http://www.tirant.com/detalle?articulo=9788490043264	http://www.tirant.com/portadas/9788490043264.jpg	0100000000|0104000000|0104010000|	|Jesús R. Mercader Uguina	Tirant lo Blanch	09/2011	2645	Jesús R. Mercader Uguina	http://www.tirant.com/indexes/9788490043264.txt	http://www.tirant.com/resenyas/9788490043264-resenya.txt	30.00	3	959
9788498766141	La medida de internamiento en el Derecho Penal del menor	http://www.tirant.com/detalle?articulo=9788498766141	http://www.tirant.com/portadas/9788498766141.jpg	0100000000|0103000000|0103050000|0103050300|0100000000|0117000000|0117010000|	|Vicenta Cervelló Donderis	Tirant lo Blanch	09/2009	39	Vicenta Cervelló Donderis	http://www.tirant.com/indexes/9788498766141.txt	http://www.tirant.com/resenyas/9788498766141-resenya.txt	13.00	3	238
9788498764253	Sistemas penitenciarios y penas alternativas en Iberoamérica	http://www.tirant.com/detalle?articulo=9788498764253	http://www.tirant.com/portadas/9788498764253.jpg	0100000000|0103000000|0103080000|0100000000|0117000000|0117010000|	|Mauricio Benito Durá	Tirant lo Blanch	09/2009	51	Mauricio Benito Durá	http://www.tirant.com/indexes/9788498764253.txt	http://www.tirant.com/resenyas/9788498764253-resenya.txt	35.00	3	636
9788498765175	Reformas Institucionales en materia de Seguridad y Sistemas judiciales en la lucha contra la impunidad en Iberoamérica	http://www.tirant.com/detalle?articulo=9788498765175	http://www.tirant.com/portadas/9788498765175.jpg	0100000000|0105000000|0105010000|0100000000|0117000000|0117010000|	|Fernando Grafe Arias	Tirant lo Blanch	09/2009	51	Fernando Grafe Arias	http://www.tirant.com/indexes/9788498765175.txt	http://www.tirant.com/resenyas/9788498765175-resenya.txt	13.00	3	175
9788498765519	La resolución del contrato en interés del concurso	http://www.tirant.com/detalle?articulo=9788498765519	http://www.tirant.com/portadas/9788498765519.jpg	0100000000|0101000000|0101280000|0100000000|0117000000|0117010000|	|Eduardo Aznar Giner	Tirant lo Blanch	09/2009	2708	Eduardo Aznar Giner	http://www.tirant.com/indexes/9788498765519.txt	http://www.tirant.com/resenyas/9788498765519-resenya.txt	8.00	3	78
9788498765908	Declaración en concurso y contratos	http://www.tirant.com/detalle?articulo=9788498765908	http://www.tirant.com/portadas/9788498765908.jpg	0100000000|0101000000|0101280000|0100000000|0117000000|0117010000|	|Francisco de Paula Blasco Gascó	Tirant lo Blanch	09/2009	2708	Francisco de Paula Blasco Gascó	http://www.tirant.com/indexes/9788498765908.txt	http://www.tirant.com/resenyas/9788498765908-resenya.txt	13.00	3	172
9788498769005	Contestaciones al Programa de Derecho Procesal Civil Vol. II para acceso a las carreas Judicial y Fiscal	http://www.tirant.com/detalle?articulo=9788498769005	http://www.tirant.com/portadas/9788498769005.jpg	0100000000|0113000000|0113010000|	|Juan Montero Aroca |José Flors Matíes |Gonzalo López Ebri |Javier Roda Alcayde	Tirant lo Blanch	09/2010	52	Juan Montero Aroca	http://www.tirant.com/indexes/9788498769005.txt	http://www.tirant.com/resenyas/9788498769005-resenya.txt	45.00	3	538
E000000000890	Revista de la Facultad de Derecho de la Universidad de Granada Nº12 2009 3ª época	http://www.tirant.com/detalle?articulo=E000000000890	http://www.tirant.com/portadas/E000000000890.jpg		|Sixto Alfonso Sánchez Lorenzo	Tirant lo Blanch	10/2009	2668	Sixto Alfonso Sánchez Lorenzo	http://www.tirant.com/indexes/E000000000890.txt	http://www.tirant.com/resenyas/E000000000890-resenya.txt	18.00	3	334
9788498765748	Responsabilidad civil de los médicos	http://www.tirant.com/detalle?articulo=9788498765748	http://www.tirant.com/portadas/9788498765748.jpg	0100000000|0101000000|0101080000|0101080400|	|Sergio Vázquez Barros	Tirant lo Blanch	10/2009	44	Sergio Vázquez Barros	http://www.tirant.com/indexes/9788498765748.txt	http://www.tirant.com/resenyas/9788498765748-resenya.txt	60.00	3	883
9788498765649	Reformas del Proceso penal y seguridad ciudadana en Iberoamericana	http://www.tirant.com/detalle?articulo=9788498765649	http://www.tirant.com/portadas/9788498765649.jpg	0100000000|0105000000|0105060000|0100000000|0117000000|0117010000|	|Jorge A. Obando	Tirant lo Blanch	10/2009	51	Jorge A. Obando	http://www.tirant.com/indexes/9788498765649.txt	http://www.tirant.com/resenyas/9788498765649-resenya.txt	50.00	3	1260
9788498768916	Contabilidad Financiera Teoría y Ejercicios Prácticos	http://www.tirant.com/detalle?articulo=9788498768916	http://www.tirant.com/portadas/9788498768916.jpg	0100000000|0106000000|0106010000|0200000000|0203000000|0203010000|	|Rafael Domingo Martínez Carrasco	Tirant lo Blanch	09/2010	2654	Rafael Domingo Martínez Carrasco	http://www.tirant.com/indexes/9788498768916.txt	http://www.tirant.com/resenyas/9788498768916-resenya.txt	24.00	3	542
9788498766561	Humboldt-Kolleg La Transformación Jurídica de las Dictaduras en Democracias y la elaboración jurídica del pasado	http://www.tirant.com/detalle?articulo=9788498766561	http://www.tirant.com/portadas/9788498766561.jpg	0100000000|0103000000|0103050000|0103050100|0100000000|0110000000|0110020000|0100000000|0111000000|0111030000|0100000000|0117000000|0117010000|	|Francisco Muñoz Conde |Thomas Vormbaum |Juana del Carpio Delgado |Alfonso Galán Muñoz	Tirant lo Blanch	10/2009	58	Francisco Muñoz Conde	http://www.tirant.com/indexes/9788498766561.txt	http://www.tirant.com/resenyas/9788498766561-resenya.txt	20.00	3	414
9788498765779	Los delitos de alzamiento de bienes en el Código Penal de 1995	http://www.tirant.com/detalle?articulo=9788498765779	http://www.tirant.com/portadas/9788498765779.jpg	0100000000|0103000000|0103060000|0103060200|0100000000|0117000000|0117010000|	|Eva María Souto García	Tirant lo Blanch	2009	44	Eva María Souto García	http://www.tirant.com/indexes/9788498765779.txt	http://www.tirant.com/resenyas/9788498765779-resenya.txt	30.00	3	451
9788498766424	La radiotelevisión digital terrestre	http://www.tirant.com/detalle?articulo=9788498766424	http://www.tirant.com/portadas/9788498766424.jpg	0100000000|0101000000|0101230000|	|Manuel Fernández Salmerón	Tirant lo Blanch	10/2009	2641	Manuel Fernández Salmerón	http://www.tirant.com/indexes/9788498766424.txt	http://www.tirant.com/resenyas/9788498766424-resenya.txt	15.00	3	326
9788498766509	Manual básico de Derecho Urbanístico de Castilla y León	http://www.tirant.com/detalle?articulo=9788498766509	http://www.tirant.com/portadas/9788498766509.jpg	0100000000|0102000000|0102010000|0102010200|0100000000|0102000000|0102070000|0102070100|0100000000|0117000000|0117010000|	|Tomás Quintana López	Tirant lo Blanch	10/2009	2651	Tomás Quintana López	http://www.tirant.com/indexes/9788498766509.txt	http://www.tirant.com/resenyas/9788498766509-resenya.txt	10.00	3	151
9788498766448	Las grandes corporaciones del Siglo XX	http://www.tirant.com/detalle?articulo=9788498766448	http://www.tirant.com/portadas/9788498766448.jpg	0200000000|0201000000|0201040000|0201040100|0200000000|0202000000|0202040000|0202040100|	|Ramiro Reig	Tirant lo Blanch	10/2009	2683	Ramiro Reig	http://www.tirant.com/indexes/9788498766448.txt	http://www.tirant.com/resenyas/9788498766448-resenya.txt	13.00	3	178
9788498766400	La influencia del Derecho valenciano en las disciplinas tecnológicas	http://www.tirant.com/detalle?articulo=9788498766400	http://www.tirant.com/portadas/9788498766400.jpg	0100000000|0101000000|0101230000|0100000000|0117000000|0117010000|	|Francisca Ramón Fernández |Amparo Baviera Puig |Juan Buitrago Vera |Vicente Cabedo Mallol |Lourdes Canós Darós |José Serafín Clemente Ricolfe |Antonio Colomer Viadel |Lorenzo Cotino Hueso |Carmen Escribá Pérez |Víctor David Martínez Gómez |María de Miguel	Tirant lo Blanch	10/2009	39	Francisca Ramón Fernández	http://www.tirant.com/indexes/9788498766400.txt	http://www.tirant.com/resenyas/9788498766400-resenya.txt	13.00	3	258
9788498766066	Financiación de las obligaciones de servicio público	http://www.tirant.com/detalle?articulo=9788498766066	http://www.tirant.com/portadas/9788498766066.jpg	0100000000|0102000000|0102210000|0100000000|0117000000|0117010000|	|Juan José Montero Pascual |Helmut Brokelmann |Juan de la Cruz Ferrer |Massimo Deiana |Susana Franco Escobar |Alfonso Llorente Caballero |Sara Medina González |Eva María Menéndez Sebastián	Tirant lo Blanch	10/2009	39	Juan José Montero Pascual	http://www.tirant.com/indexes/9788498766066.txt	http://www.tirant.com/resenyas/9788498766066-resenya.txt	18.00	3	310
9788498764871	La educación que no es noticia	http://www.tirant.com/detalle?articulo=9788498764871	http://www.tirant.com/portadas/9788498764871.jpg	0300000000|0309000000|0309030000|0300000000|0319000000|	|Fernando Marhuenda Fluixá |Joan Antoni Aparisi i Romero |Clara Arbiol i González |Nieves Ledesma Marín |Almudena A. Navas Saurin	Tirant lo Blanch	10/2009	2624	Fernando Marhuenda Fluixá	http://www.tirant.com/indexes/9788498764871.txt	http://www.tirant.com/resenyas/9788498764871-resenya.txt	15.00	3	332
